Network;NetType;ESSID;BSSID;Info;Channel;Cloaked;Encryption;Decrypted;MaxRate;MaxSeenRate;Beacon;LLC;Data;Crypt;Weak;Total;Carrier;Encoding;FirstTime;LastTime;BestQuality;BestSignal;BestNoise;GPSMinLat;GPSMinLon;GPSMinAlt;GPSMinSpd;GPSMaxLat;GPSMaxLon;GPSMaxAlt;GPSMaxSpd;GPSBestLat;GPSBestLon;GPSBestAlt;DataSize;IPType;IP;
73;infrastructure;2WIRE019;00:18:3F:63:3C:49;;6;No;WEP;No;18.0;2000;25600;3;0;0;0;3;IEEE 802.11b;;Thu Sep 25 18:44:52 2008;Thu Sep 25 18:45:18 2008;0;-83;0;90.000000;180.000000;0.000000;0.000000;-90.000000;-180.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;None;0.0.0.0;
74;infrastructure;2WIRE734;00:12:88:16:E6:D1;;6;No;WEP;No;22.0;2000;25600;2;0;0;0;2;IEEE 802.11b;;Thu Sep 25 18:44:52 2008;Thu Sep 25 18:44:52 2008;0;-82;0;90.000000;180.000000;0.000000;0.000000;-90.000000;-180.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;None;0.0.0.0;
75;infrastructure;2WIRE454;00:21:7C:23:C1:A9;;3;No;WEP,TKIP,WPA,PSK;No;18.0;2000;25600;12;4;4;0;16;IEEE 802.11b;;Thu Sep 25 18:45:00 2008;Thu Sep 25 18:45:13 2008;0;-68;0;90.000000;180.000000;0.000000;0.000000;-90.000000;-180.000000;0.000000;0.000000;0.000000;0.000000;0.000000;2726;None;0.0.0.0;
76;infrastructure;2WIRE272;00:21:7C:85:92:69;;1;No;WEP;No;18.0;2000;25600;4;0;0;0;4;IEEE 802.11b;;Thu Sep 25 18:45:04 2008;Thu Sep 25 18:45:14 2008;0;-80;0;90.000000;180.000000;0.000000;0.000000;-90.000000;-180.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;None;0.0.0.0;
77;probe;<no ssid>;00:1F:3C:1E:6E:D3;;0;No;None;No;18.0;1000;0;3;0;0;0;3;IEEE 802.11b;;Thu Sep 25 18:45:26 2008;Thu Sep 25 18:45:26 2008;0;-75;0;90.000000;180.000000;0.000000;0.000000;-90.000000;-180.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;None;0.0.0.0;
78;infrastructure;linksys;00:0C:41:45:3F:74;;6;No;None;No;11.0;1000;25600;18;0;0;0;18;IEEE 802.11b;;Thu Sep 25 18:45:45 2008;Thu Sep 25 18:45:49 2008;0;-75;0;90.000000;180.000000;0.000000;0.000000;-90.000000;-180.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;None;192.168.1.1;
79;infrastructure;2WIRE936;00:18:3F:3E:39:61;;6;No;WEP;No;18.0;2000;25600;37;0;0;0;37;IEEE 802.11b;;Thu Sep 25 18:45:47 2008;Thu Sep 25 18:45:59 2008;0;-74;0;90.000000;180.000000;0.000000;0.000000;-90.000000;-180.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;None;0.0.0.0;
80;infrastructure;default;00:11:95:40:1D:27;;6;No;None;No;36.0;1000;25600;23;0;0;0;23;IEEE 802.11b;;Thu Sep 25 18:45:47 2008;Thu Sep 25 18:45:55 2008;0;-74;0;90.000000;180.000000;0.000000;0.000000;-90.000000;-180.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;None;0.0.0.0;
81;infrastructure;linksys;00:13:10:04:ED:8D;;6;No;WEP;No;54.0;1000;25600;75;2;0;0;77;IEEE 802.11b;;Thu Sep 25 18:46:02 2008;Thu Sep 25 18:46:15 2008;0;-62;0;90.000000;180.000000;0.000000;0.000000;-90.000000;-180.000000;0.000000;0.000000;0.000000;0.000000;0.000000;140;ARP;192.168.1.107;
82;infrastructure;linksys;00:12:17:C4:76:43;;6;No;WEP;No;54.0;5000;25600;96;42;0;0;138;IEEE 802.11b;;Thu Sep 25 18:46:07 2008;Thu Sep 25 18:46:20 2008;0;-71;0;90.000000;180.000000;0.000000;0.000000;-90.000000;-180.000000;0.000000;0.000000;0.000000;0.000000;0.000000;4781;None;192.168.1.1;
83;infrastructure;deerhurst;00:13:46:C7:28:9A;;6;No;WEP;No;36.0;1000;25600;3;0;0;0;3;IEEE 802.11b;;Thu Sep 25 18:46:10 2008;Thu Sep 25 18:46:15 2008;0;-82;0;90.000000;180.000000;0.000000;0.000000;-90.000000;-180.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;None;0.0.0.0;
84;infrastructure;2WIRE685;00:0D:72:22:1E:59;;6;No;WEP;No;22.0;2000;25600;2;0;0;0;2;IEEE 802.11b;;Thu Sep 25 18:46:15 2008;Thu Sep 25 18:46:15 2008;0;-82;0;90.000000;180.000000;0.000000;0.000000;-90.000000;-180.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;None;0.0.0.0;
85;infrastructure;2WIRE081;00:18:3F:74:30:C1;;6;No;WEP;No;18.0;2000;25600;9;0;0;0;9;IEEE 802.11b;;Thu Sep 25 18:46:23 2008;Thu Sep 25 18:46:27 2008;0;-79;0;90.000000;180.000000;0.000000;0.000000;-90.000000;-180.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;None;0.0.0.0;
86;infrastructure;fctucker;00:18:18:78:94:20;AP-FTX1029V05A\000\000\001\000\000;7;Yes;WEP,TKIP,WPA,PSK;No;18.0;1000;25600;27;0;0;0;27;IEEE 802.11b;;Thu Sep 25 18:46:56 2008;Thu Sep 25 18:47:04 2008;0;-71;0;90.000000;180.000000;0.000000;0.000000;-90.000000;-180.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;None;0.0.0.0;
87;infrastructure;nomad5;00:A0:F8:DD:B9:66;;6;No;WEP,TKIP,WPA,PSK;No;11.0;11000;25600;28;6;6;0;34;IEEE 802.11b;;Thu Sep 25 18:47:04 2008;Thu Sep 25 18:47:37 2008;0;-74;0;90.000000;180.000000;0.000000;0.000000;-90.000000;-180.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1048;None;0.0.0.0;
88;infrastructure;7250 1024;00:0F:CC:EA:8D:D8;;6;No;WEP;No;22.0;1000;25600;28;0;0;0;28;IEEE 802.11b;;Thu Sep 25 18:47:11 2008;Thu Sep 25 18:47:17 2008;0;-68;0;90.000000;180.000000;0.000000;0.000000;-90.000000;-180.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;None;0.0.0.0;
89;probe;default;00:16:CF:AA:C4:4D;;0;No;None;No;11.0;1000;0;1;0;0;0;1;IEEE 802.11b;;Thu Sep 25 18:47:21 2008;Thu Sep 25 18:47:21 2008;0;-85;0;90.000000;180.000000;0.000000;0.000000;-90.000000;-180.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;None;0.0.0.0;
90;infrastructure;SOWATSKY;00:14:95:F7:10:19;;6;No;WEP;No;18.0;2000;25600;3;0;0;0;3;IEEE 802.11b;;Thu Sep 25 18:48:01 2008;Thu Sep 25 18:48:06 2008;0;-82;0;90.000000;180.000000;0.000000;0.000000;-90.000000;-180.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;None;0.0.0.0;
91;infrastructure;Wing;00:14:BF:35:A1:C9;;6;No;WEP;No;54.0;1000;25600;7;0;0;0;7;IEEE 802.11b;;Thu Sep 25 18:48:05 2008;Thu Sep 25 18:48:10 2008;0;-83;0;90.000000;180.000000;0.000000;0.000000;-90.000000;-180.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;None;0.0.0.0;
92;infrastructure;2WIRE462;00:18:3F:4D:B0:31;;6;No;None;No;18.0;2000;25600;22;0;0;0;22;IEEE 802.11b;;Thu Sep 25 18:48:10 2008;Thu Sep 25 18:48:18 2008;0;-78;0;90.000000;180.000000;0.000000;0.000000;-90.000000;-180.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;None;0.0.0.0;
93;infrastructure;CapmCraig;00:13:10:8D:71:11;;6;No;WEP,TKIP,WPA,PSK;No;54.0;1000;25600;2;0;0;0;2;IEEE 802.11b;;Thu Sep 25 18:48:13 2008;Thu Sep 25 18:48:14 2008;0;-84;0;90.000000;180.000000;0.000000;0.000000;-90.000000;-180.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;None;0.0.0.0;
94;infrastructure;HomeNetwork;00:11:95:38:49:BB;;6;No;None;No;11.0;1000;25600;13;0;0;0;13;IEEE 802.11b;;Thu Sep 25 18:48:17 2008;Thu Sep 25 18:48:19 2008;0;-79;0;90.000000;180.000000;0.000000;0.000000;-90.000000;-180.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;None;0.0.0.0;
95;infrastructure;aguilas;00:14:BF:D1:69:AC;;6;No;WEP;No;54.0;1000;25600;21;0;0;0;21;IEEE 802.11b;;Thu Sep 25 18:48:17 2008;Thu Sep 25 18:48:24 2008;0;-70;0;90.000000;180.000000;0.000000;0.000000;-90.000000;-180.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;None;0.0.0.0;
96;infrastructure;linksys4000;00:1A:70:4A:D8:91;;6;No;WEP,TKIP,WPA,PSK;No;54.0;1000;25600;4;0;0;0;4;IEEE 802.11b;;Thu Sep 25 18:48:17 2008;Thu Sep 25 18:48:18 2008;0;-83;0;90.000000;180.000000;0.000000;0.000000;-90.000000;-180.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;None;0.0.0.0;
97;infrastructure;2WIRE654;00:1D:5A:73:30:31;;4;No;WEP,TKIP,WPA,PSK;No;18.0;2000;25600;11;0;0;0;11;IEEE 802.11b;;Thu Sep 25 18:48:18 2008;Thu Sep 25 18:48:26 2008;0;-68;0;90.000000;180.000000;0.000000;0.000000;-90.000000;-180.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;None;0.0.0.0;
98;infrastructure;homewireless;00:0F:66:CD:A2:7D;;6;No;WEP;No;54.0;1000;25600;17;1;0;0;18;IEEE 802.11b;;Thu Sep 25 18:48:21 2008;Thu Sep 25 18:48:25 2008;0;-74;0;90.000000;180.000000;0.000000;0.000000;-90.000000;-180.000000;0.000000;0.000000;0.000000;0.000000;0.000000;62;None;0.0.0.0;
99;infrastructure;<no ssid>;00:06:25:F0:95:65;;6;No;None;No;11.0;1000;25600;1;0;0;0;1;IEEE 802.11b;;Thu Sep 25 18:48:26 2008;Thu Sep 25 18:48:26 2008;0;-83;0;90.000000;180.000000;0.000000;0.000000;-90.000000;-180.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;None;0.0.0.0;
100;infrastructure;<no ssid>;00:11:95:2D:A9:9C;;6;No;WEP;No;11.0;1000;25600;66;5;0;0;71;IEEE 802.11b;;Thu Sep 25 18:48:30 2008;Thu Sep 25 18:48:43 2008;0;-55;0;90.000000;180.000000;0.000000;0.000000;-90.000000;-180.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1258;None;0.0.0.0;
101;infrastructure;linksys;00:18:39:55:EF:3F;;6;No;None;No;54.0;1000;25600;3;0;0;0;3;IEEE 802.11b;;Thu Sep 25 18:48:34 2008;Thu Sep 25 18:48:35 2008;0;-83;0;90.000000;180.000000;0.000000;0.000000;-90.000000;-180.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;None;192.168.1.1;
102;infrastructure;2WIRE831;00:0D:72:B8:37:F9;;6;No;WEP;No;22.0;2000;25600;24;0;0;0;24;IEEE 802.11b;;Thu Sep 25 18:48:42 2008;Thu Sep 25 18:48:50 2008;0;-75;0;90.000000;180.000000;0.000000;0.000000;-90.000000;-180.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;None;0.0.0.0;
103;infrastructure;Melancon Place;00:14:6C:61:56:B6;;6;No;WEP;No;11.0;1000;25600;11;0;0;0;11;IEEE 802.11b;;Thu Sep 25 18:48:42 2008;Thu Sep 25 18:48:47 2008;0;-78;0;90.000000;180.000000;0.000000;0.000000;-90.000000;-180.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;None;0.0.0.0;
104;infrastructure;2WIRE985;00:12:88:2C:A5:71;;6;No;WEP;No;22.0;2000;25600;81;0;0;0;81;IEEE 802.11b;;Thu Sep 25 18:48:46 2008;Thu Sep 25 18:49:02 2008;0;-67;0;90.000000;180.000000;0.000000;0.000000;-90.000000;-180.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;None;0.0.0.0;
105;infrastructure;MonsterIsland;00:12:17:F6:6C:ED;;6;No;WEP;No;11.0;1000;25600;53;0;0;0;53;IEEE 802.11b;;Thu Sep 25 18:48:46 2008;Thu Sep 25 18:48:51 2008;0;-62;0;90.000000;180.000000;0.000000;0.000000;-90.000000;-180.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;None;0.0.0.0;
106;infrastructure;linksys;00:1C:10:30:50:17;;6;No;None;No;54.0;1000;25600;57;0;0;0;57;IEEE 802.11b;;Thu Sep 25 18:48:50 2008;Thu Sep 25 18:49:00 2008;0;-71;0;90.000000;180.000000;0.000000;0.000000;-90.000000;-180.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;None;0.0.0.0;
107;infrastructure;linksys;00:12:17:FF:B4:C2;;6;No;WEP;No;54.0;1000;25600;35;5;0;0;40;IEEE 802.11b;;Thu Sep 25 18:48:54 2008;Thu Sep 25 18:49:03 2008;0;-72;0;90.000000;180.000000;0.000000;0.000000;-90.000000;-180.000000;0.000000;0.000000;0.000000;0.000000;0.000000;723;None;192.168.1.1;
108;probe;Coles;00:17:AB:CA:DB:E0;;0;No;None;No;54.0;1000;0;1;0;0;0;1;IEEE 802.11b;;Thu Sep 25 18:48:59 2008;Thu Sep 25 18:48:59 2008;0;-85;0;90.000000;180.000000;0.000000;0.000000;-90.000000;-180.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;None;0.0.0.0;
109;infrastructure;2WIRE366;00:0D:72:D1:2E:B9;;6;No;WEP;No;22.0;2000;25600;47;0;0;0;47;IEEE 802.11b;;Thu Sep 25 18:50:17 2008;Thu Sep 25 18:50:26 2008;0;-62;0;90.000000;180.000000;0.000000;0.000000;-90.000000;-180.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;None;0.0.0.0;
110;probe;Mr Gadget;00:0D:9D:21:6B:8B;;0;No;None;No;54.0;1000;0;1;0;0;0;1;IEEE 802.11b;;Thu Sep 25 18:50:20 2008;Thu Sep 25 18:50:20 2008;0;-85;0;90.000000;180.000000;0.000000;0.000000;-90.000000;-180.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;None;0.0.0.0;
111;infrastructure;dansnetwork;00:1D:7E:41:9D:8B;;6;No;None;No;54.0;1000;25600;11;0;0;0;11;IEEE 802.11b;;Thu Sep 25 18:50:24 2008;Thu Sep 25 18:50:30 2008;0;-82;0;90.000000;180.000000;0.000000;0.000000;-90.000000;-180.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;None;0.0.0.0;
112;infrastructure;2WIRE767;00:0D:72:96:6C:D1;;6;No;WEP;No;0.0;11000;0;32;5;5;0;37;IEEE 802.11b;;Thu Sep 25 18:50:27 2008;Thu Sep 25 18:50:33 2008;0;-69;0;90.000000;180.000000;0.000000;0.000000;-90.000000;-180.000000;0.000000;0.000000;0.000000;0.000000;0.000000;300;None;0.0.0.0;
113;infrastructure;2WIRE707;00:12:88:03:1D:99;;6;No;WEP;No;22.0;2000;25600;9;0;0;0;9;IEEE 802.11b;;Thu Sep 25 18:50:32 2008;Thu Sep 25 18:50:37 2008;0;-80;0;90.000000;180.000000;0.000000;0.000000;-90.000000;-180.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;None;0.0.0.0;
114;infrastructure;OakVetHome;00:0F:66:E2:67:60;;6;No;WEP,TKIP,WPA,PSK;No;54.0;1000;25600;1;0;0;0;1;IEEE 802.11b;;Thu Sep 25 18:50:33 2008;Thu Sep 25 18:50:33 2008;0;-82;0;90.000000;180.000000;0.000000;0.000000;-90.000000;-180.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;None;0.0.0.0;
115;infrastructure;2WIRE342;00:14:95:3A:C7:3A;;6;No;WEP;No;18.0;2000;25600;95;0;0;0;95;IEEE 802.11b;;Thu Sep 25 18:50:37 2008;Thu Sep 25 18:50:54 2008;0;-64;0;90.000000;180.000000;0.000000;0.000000;-90.000000;-180.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;None;0.0.0.0;
116;infrastructure;linksys;00:16:B6:03:94:43;;6;No;None;No;54.0;1000;25600;13;0;0;0;13;IEEE 802.11b;;Thu Sep 25 18:50:39 2008;Thu Sep 25 18:50:42 2008;0;-77;0;90.000000;180.000000;0.000000;0.000000;-90.000000;-180.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;None;192.168.1.1;
117;infrastructure;dinwiddie;00:16:B6:44:23:13;;6;No;WEP;No;54.0;1000;25600;27;0;0;0;27;IEEE 802.11b;;Thu Sep 25 18:50:45 2008;Thu Sep 25 18:50:53 2008;0;-73;0;90.000000;180.000000;0.000000;0.000000;-90.000000;-180.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;None;0.0.0.0;
118;infrastructure;linksys1;00:18:39:EE:38:57;;6;No;WEP;No;54.0;1000;25600;1;0;0;0;1;IEEE 802.11b;;Thu Sep 25 18:50:47 2008;Thu Sep 25 18:50:47 2008;0;-81;0;90.000000;180.000000;0.000000;0.000000;-90.000000;-180.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;None;0.0.0.0;
119;infrastructure;2WIRE860;00:12:88:C4:00:99;;6;No;WEP;No;18.0;2000;25600;55;0;0;0;55;IEEE 802.11b;;Thu Sep 25 18:50:53 2008;Thu Sep 25 18:51:11 2008;0;-58;0;90.000000;180.000000;0.000000;0.000000;-90.000000;-180.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;None;0.0.0.0;
120;infrastructure;2WIRE134;00:1F:B3:CD:B3:A9;;8;No;WEP;No;18.0;2000;25600;7;0;0;0;7;IEEE 802.11b;;Thu Sep 25 18:50:53 2008;Thu Sep 25 18:50:58 2008;0;-66;0;90.000000;180.000000;0.000000;0.000000;-90.000000;-180.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;None;0.0.0.0;
121;infrastructure;linksys;00:13:10:32:CE:68;;6;No;None;No;54.0;2000;25600;54;0;0;0;54;IEEE 802.11b;;Thu Sep 25 18:50:53 2008;Thu Sep 25 18:51:06 2008;0;-67;0;90.000000;180.000000;0.000000;0.000000;-90.000000;-180.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;None;192.168.1.1;
122;infrastructure;2WIRE619;00:1F:B3:D3:C1:49;;6;No;WEP,TKIP,WPA,PSK;No;18.0;2000;25600;3;0;0;0;3;IEEE 802.11b;;Thu Sep 25 18:50:58 2008;Thu Sep 25 18:51:03 2008;0;-83;0;90.000000;180.000000;0.000000;0.000000;-90.000000;-180.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;None;0.0.0.0;
123;infrastructure;2WIRE430;00:14:95:3A:A4:7A;;6;No;WEP;No;18.0;2000;25600;51;0;0;0;51;IEEE 802.11b;;Thu Sep 25 18:51:00 2008;Thu Sep 25 18:51:15 2008;0;-74;0;90.000000;180.000000;0.000000;0.000000;-90.000000;-180.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;None;0.0.0.0;
124;infrastructure;2WIRE123;00:12:88:B4:94:B9;;6;No;WEP;No;18.0;2000;25600;2;0;0;0;2;IEEE 802.11b;;Thu Sep 25 18:51:02 2008;Thu Sep 25 18:51:03 2008;0;-82;0;90.000000;180.000000;0.000000;0.000000;-90.000000;-180.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;None;0.0.0.0;
125;infrastructure;linksys;00:12:17:11:F2:D5;;6;No;None;No;54.0;1000;25600;20;0;0;0;20;IEEE 802.11b;;Thu Sep 25 18:51:06 2008;Thu Sep 25 18:51:11 2008;0;-72;0;90.000000;180.000000;0.000000;0.000000;-90.000000;-180.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;None;192.168.1.1;
126;infrastructure;linksys;00:1A:70:44:D0:D6;;1;No;None;No;54.0;1000;25600;6;0;0;0;6;IEEE 802.11n 20MHz;;Thu Sep 25 18:51:10 2008;Thu Sep 25 18:51:12 2008;0;-74;0;90.000000;180.000000;0.000000;0.000000;-90.000000;-180.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;None;0.0.0.0;
127;infrastructure;linksys;00:13:10:7D:3D:A3;;6;No;None;No;54.0;1000;25600;10;0;0;0;10;IEEE 802.11b;;Thu Sep 25 18:51:17 2008;Thu Sep 25 18:51:35 2008;0;-78;0;90.000000;180.000000;0.000000;0.000000;-90.000000;-180.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;None;192.168.1.1;
128;infrastructure;2WIRE478;00:0D:72:DB:EA:71;;6;No;WEP;No;22.0;2000;25600;3;0;0;0;3;IEEE 802.11b;;Thu Sep 25 18:51:19 2008;Thu Sep 25 18:51:19 2008;0;-84;0;90.000000;180.000000;0.000000;0.000000;-90.000000;-180.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;None;0.0.0.0;
129;infrastructure;2WIRE534;00:18:3F:C3:5C:01;;6;No;WEP;No;18.0;2000;25600;1;0;0;0;1;IEEE 802.11b;;Thu Sep 25 18:51:22 2008;Thu Sep 25 18:51:22 2008;0;-85;0;90.000000;180.000000;0.000000;0.000000;-90.000000;-180.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;None;0.0.0.0;
130;infrastructure;Carrie;00:21:29:97:1B:8A;;6;No;WEP,TKIP,WPA,PSK;No;54.0;1000;25600;25;2;2;0;27;IEEE 802.11b,IEEE 802.11n 20MHz;;Thu Sep 25 18:51:25 2008;Thu Sep 25 18:51:34 2008;0;-74;0;90.000000;180.000000;0.000000;0.000000;-90.000000;-180.000000;0.000000;0.000000;0.000000;0.000000;0.000000;212;None;0.0.0.0;
131;infrastructure;NETGEAR;00:18:4D:99:9E:98;;6;No;WEP,TKIP,WPA,PSK;No;36.0;1000;25600;3;0;0;0;3;IEEE 802.11b;;Thu Sep 25 18:51:26 2008;Thu Sep 25 18:51:27 2008;0;-83;0;90.000000;180.000000;0.000000;0.000000;-90.000000;-180.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;None;0.0.0.0;
132;infrastructure;2WIRE986;00:0D:72:B7:A7:79;;6;No;WEP;No;22.0;2000;25600;2;0;0;0;2;IEEE 802.11b;;Thu Sep 25 18:51:26 2008;Thu Sep 25 18:51:26 2008;0;-83;0;90.000000;180.000000;0.000000;0.000000;-90.000000;-180.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;None;0.0.0.0;
133;infrastructure;2WIRE265;00:1D:5A:D0:33:61;;4;No;WEP,TKIP,WPA,PSK;No;18.0;2000;25600;4;0;0;0;4;IEEE 802.11b;;Thu Sep 25 18:51:31 2008;Thu Sep 25 18:51:34 2008;0;-70;0;90.000000;180.000000;0.000000;0.000000;-90.000000;-180.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;None;0.0.0.0;
134;infrastructure;Gateway;00:E0:B8:6B:9F:08;;6;No;WEP;No;11.0;1000;25600;34;0;0;0;34;IEEE 802.11b;;Thu Sep 25 18:51:34 2008;Thu Sep 25 18:51:40 2008;0;-75;0;90.000000;180.000000;0.000000;0.000000;-90.000000;-180.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;None;0.0.0.0;
135;infrastructure;2WIRE456;00:0D:72:86:95:09;;6;No;WEP;No;22.0;2000;25600;1;0;0;0;1;IEEE 802.11b;;Thu Sep 25 18:51:38 2008;Thu Sep 25 18:51:38 2008;0;-84;0;90.000000;180.000000;0.000000;0.000000;-90.000000;-180.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;None;0.0.0.0;
136;infrastructure;jfurg network;00:1C:10:18:1C:3A;;6;No;WEP,WPA,PSK,AES-CCM;No;54.0;1000;25600;7;0;0;0;7;IEEE 802.11b;;Thu Sep 25 18:51:43 2008;Thu Sep 25 18:51:43 2008;0;-75;0;90.000000;180.000000;0.000000;0.000000;-90.000000;-180.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;None;0.0.0.0;
137;infrastructure;bdc;00:1D:6A:F6:EA:C6;;6;No;WEP,TKIP,WPA,PSK;No;54.0;1000;25600;14;0;0;0;14;IEEE 802.11n 40MHz;;Thu Sep 25 18:51:43 2008;Thu Sep 25 18:51:51 2008;0;-80;0;90.000000;180.000000;0.000000;0.000000;-90.000000;-180.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;None;0.0.0.0;
138;infrastructure;WNRT;00:16:B6:A7:94:C7;;6;No;WEP;No;54.0;1000;0;662;0;0;0;662;IEEE 802.11b;;Thu Sep 25 18:51:46 2008;Thu Sep 25 18:52:12 2008;0;-60;0;90.000000;180.000000;0.000000;0.000000;-90.000000;-180.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;None;0.0.0.0;
139;infrastructure;7214 7004;00:0F:CC:E8:C1:C8;;6;No;WEP;No;22.0;1000;25600;2;0;0;0;2;IEEE 802.11b;;Thu Sep 25 18:51:46 2008;Thu Sep 25 18:51:46 2008;0;-78;0;90.000000;180.000000;0.000000;0.000000;-90.000000;-180.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;None;0.0.0.0;
140;infrastructure;Sharp;00:1D:7E:19:1B:48;;6;No;WEP,TKIP,WPA,PSK;No;54.0;1000;25600;26;0;0;0;26;IEEE 802.11b;;Thu Sep 25 18:51:47 2008;Thu Sep 25 18:51:53 2008;0;-73;0;90.000000;180.000000;0.000000;0.000000;-90.000000;-180.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;None;0.0.0.0;
141;infrastructure;2WIRE356;00:21:7C:1B:89:41;;5;No;WEP;No;18.0;2000;25600;29;0;0;0;29;IEEE 802.11b;;Thu Sep 25 18:51:50 2008;Thu Sep 25 18:52:07 2008;0;-67;0;90.000000;180.000000;0.000000;0.000000;-90.000000;-180.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;None;0.0.0.0;
142;infrastructure;Major-Network;00:13:10:95:94:E4;;6;No;WEP,TKIP,WPA,PSK;No;54.0;1000;0;17;0;0;0;17;IEEE 802.11b;;Thu Sep 25 18:51:50 2008;Thu Sep 25 18:51:56 2008;0;-80;0;90.000000;180.000000;0.000000;0.000000;-90.000000;-180.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;None;0.0.0.0;
143;infrastructure;BPEJ;00:18:4D:38:B6:85;;6;No;WEP;No;18.0;1000;25600;12;0;0;0;12;IEEE 802.11b;;Thu Sep 25 18:51:54 2008;Thu Sep 25 18:51:59 2008;0;-77;0;90.000000;180.000000;0.000000;0.000000;-90.000000;-180.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;None;0.0.0.0;
144;infrastructure;2WIRE672;00:1F:B3:4B:B1:E1;;4;No;WEP;No;18.0;2000;25600;38;7;7;0;45;IEEE 802.11b;;Thu Sep 25 18:51:59 2008;Thu Sep 25 18:52:17 2008;0;-61;0;90.000000;180.000000;0.000000;0.000000;-90.000000;-180.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1716;None;0.0.0.0;
145;infrastructure;2WIRE888;00:1F:B3:C1:4F:A1;;3;No;WEP,TKIP,WPA,PSK;No;18.0;2000;25600;1;0;0;0;1;IEEE 802.11b;;Thu Sep 25 18:52:00 2008;Thu Sep 25 18:52:00 2008;0;-68;0;90.000000;180.000000;0.000000;0.000000;-90.000000;-180.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;None;0.0.0.0;
